"1497146594919294,,191026444094537,""Restaurant Vintage"",,6,""12/17/2025 09:02"",,,Lifetime,5575,3755,0,32352.06,5.848,3630,0,37,36,1,0,27534.432,4817.628,,6.645004137931,5.7279866860828,0,0,1,1,1,1,1,0.98,0.94,0.91,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,0.97,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,928,802,447,287,177,361,252,187,93,121,42,27,3430,64,107,31,10,9,9,19,5,2,12,7,2,4,12,5,1,3,3,3,,1,,2,,,2,,2,,2,2,,,,,,1,,,1,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,"
"1834674970587975,,191026444094537,""Restaurant Vintage"",,6,""12/16/2025 09:54"",,,Lifetime,12366,8773,0,74304.179,5.9,8702,0,84,79,1,4,66931.591,6123.504,1249.084,7.3955362318841,5.8185937065369,4.7674961832061,0,1,1,1,1,1,0.98,0.95,0.92,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,0.99,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2191,2086,1223,467,334,844,460,526,188,229,122,41,8125,118,209,72,18,16,13,30,17,7,21,19,6,10,20,11,4,2,11,4,1,5,,5,2,1,10,1,1,2,,2,,,,,,2,1,1,,,1,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,"
"879309271450085,,191026444094537,""Restaurant Vintage"",,14,""12/15/2025 09:44"",,,Lifetime,6152,4168,0,48285.445,7.974,4168,0,28,28,0,0,43595.267,4690.178,,8.6534649446494,7.9077212044259,0,0,1,1,1,1,0.96,0.87,0.81,0.75,0.68,0.61,0.55,0.5,0.47,0.4,0.35,0.3,0.26,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,956,873,655,273,180,411,213,297,108,93,57,27,3773,100,101,40,12,9,7,16,17,6,5,7,3,10,16,4,1,2,3,3,,,,6,2,,4,1,6,3,,2,,,,,,,2,,,,,2,,,,,1,,,,,,,,1,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,"
"1384969850307404,,191026444094537,""Restaurant Vintage"",,7,""12/14/2025 10:01"",,,Lifetime,12517,8973,0,79619.235,6.478,8958,0,74,74,0,0,73447.288,6171.947,,7.1351988439306,6.4286466520788,0,0,1,1,1,1,0.99,0.92,0.88,0.86,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,0.98,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2072,1909,1263,646,458,694,591,543,294,297,90,52,8115,208,206,102,21,21,17,38,26,18,26,14,5,30,41,7,1,5,7,3,3,1,,14,1,1,7,,5,3,2,6,1,1,,,,1,2,,1,,,3,,,,,1,,,,,,1,,,,2,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,"
"1374836824107997,,191026444094537,""Restaurant Vintage"",,14,""12/13/2025 09:36"",,,Lifetime,127268,93490,0,1926389.175,14.468,92556,0,1662,1620,11,31,1893062.565,20263.591,13063.019,16.120597454256,14.499014222801,9.8737860922147,0,1,1,1,1,0.98,0.94,0.93,0.91,0.9,0.89,0.88,0.87,0.82,0.79,0.78,0.77,0.76,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,18662,19705,11251,7029,6204,8785,6729,5058,4358,2969,1455,574,81106,2726,2571,1283,299,240,434,492,371,1028,301,447,75,352,411,110,50,86,327,69,30,51,4,170,12,14,68,16,37,36,11,74,18,7,,,,12,7,6,12,,,10,,,,,,4,,,,,14,,20,7,4,,,,,,,,,,,,,4,,,,,,,,,,,,,,,"
"1910870173114053,,191026444094537,""Restaurant Vintage"",,21,""12/12/2025 09:29"",,,Lifetime,7734,4984,0,81892.107,10.695,4984,0,23,21,1,1,76752.383,5134.938,4.786,10.458122199593,10.714520373988,2.393,0,1,1,1,1,0.92,0.85,0.78,0.74,0.71,0.68,0.66,0.65,0.63,0.62,0.61,0.59,0.58,0.56,0.56,0.56,0.55,0.55,0.54,0.51,0.3,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.98,0.96,0.92,0.53,,,,,,,,,,,,,,,,,0,0,0,1089,941,719,394,261,406,303,381,226,148,46,30,4485,97,143,54,12,23,13,24,10,4,11,7,3,16,18,7,3,2,2,3,1,1,,8,1,1,7,3,7,4,1,2,1,,,,,,3,,,,,3,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"1384514159971616,,191026444094537,""Restaurant Vintage"",,15,""12/11/2025 09:04"",,,Lifetime,28793,22185,0,348471.736,11.82,21171,0,347,333,4,10,338003.684,8326.144,2141.908,11.191053763441,11.879585134423,7.5419295774648,0,1,1,1,1,0.94,0.89,0.86,0.84,0.83,0.82,0.8,0.77,0.75,0.73,0.71,0.64,0.59,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4495,2979,3586,2206,2224,980,1298,1865,1683,502,132,93,20603,301,365,159,49,48,67,77,54,54,36,52,11,35,40,12,12,14,57,13,5,5,,15,4,,18,6,9,4,4,10,3,2,2,,1,2,2,3,6,,,3,,,,,,,,,,,,,7,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"
"1162543326088628,,191026444094537,""Restaurant Vintage"",,22,""12/10/2025 09:43"",,,Lifetime,6193,3242,0,64775.281,10.576,3242,0,42,40,1,1,57616.32,6768.33,390.631,12.02190053286,10.421373666124,11.837303030303,0,1,1,1,1,0.94,0.87,0.83,0.81,0.78,0.75,0.73,0.72,0.71,0.7,0.7,0.68,0.65,0.61,0.59,0.58,0.57,0.56,0.55,0.54,0.39,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.94,0.92,0.91,0.9,0.89,0.86,0.63,,,,,,,,,,,,,,,,,0,0,0,682,714,352,307,221,308,241,141,97,102,30,25,2829,80,140,37,4,12,13,23,8,1,15,4,1,7,17,9,2,,1,8,1,,,8,,,5,2,3,,,1,3,,,,,,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,"
"846584724996204,,191026444094537,""Restaurant Vintage"",,19,""12/09/2025 09:05"",,,Lifetime,7476,5484,0,88239.021,12.066,5484,0,58,58,0,0,80258.786,7980.235,,10.916874145007,12.193612942427,0,0,1,1,1,1,0.94,0.87,0.83,0.81,0.79,0.75,0.72,0.68,0.64,0.58,0.56,0.55,0.54,0.54,0.52,0.51,0.5,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.96,0.93,0.91,,,,,,,,,,,,,,,,,,,,,0,0,0,1150,980,678,529,468,386,370,333,281,187,47,40,4936,115,161,59,11,21,14,20,9,3,25,12,3,21,10,6,6,6,3,3,1,,,8,1,,3,4,4,3,,3,,,3,,,,2,,,,2,2,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,"
"1184338669831390,,191026444094537,""Restaurant Vintage"",,9,""12/08/2025 10:16"",,,Lifetime,1897,789,0,6410.11,3.373,753,0,7,6,0,1,4971.565,1259.453,179.092,4.3280171821306,3.1445698924731,6.3961428571429,0,1,1,1,1,1,0.72,0.47,0.37,0.34,0.29,0.25,0.22,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0.96,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,136,110,95,94,67,57,76,52,45,36,8,5,724,20,10,9,2,2,5,,6,,1,,,1,1,1,,,,,,,,2,,,2,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"892645333289837,,191026444094537,""Restaurant Vintage"",,19,""12/02/2025 11:03"",,,Lifetime,1528,788,0,9711.632,6.221,770,0,12,12,0,0,5644.14,4067.492,,8.1512865731463,5.3146327683616,0,0,1,1,1,1,0.9,0.67,0.59,0.52,0.46,0.42,0.39,0.36,0.33,0.3,0.28,0.26,0.23,0.22,0.2,0.17,0.16,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,0.9,0.78,0.75,,,,,,,,,,,,,,,,,,,,,0,0,0,94,129,56,78,47,89,107,44,26,80,14,19,758,7,6,2,1,,1,2,3,,1,2,,1,1,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"2733064683702997,,191026444094537,""Restaurant Vintage"",,40,""12/01/2025 11:54"",,,Lifetime,1948,1101,0,21096.305,10.511,1026,0,24,23,1,0,11073.626,10022.679,,15.783746456693,8.0711559766764,0,0,0.99,0.99,0.99,0.99,0.85,0.73,0.66,0.62,0.58,0.54,0.51,0.46,0.44,0.41,0.39,0.37,0.35,0.34,0.32,0.31,0.3,0.29,0.28,0.27,0.27,0.25,0.24,0.24,0.23,0.23,0.22,0.18,0.17,0.16,0.15,0.15,0.14,0.14,0.13,0.1,0.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,0.9,0.87,0.84,0.82,0.78,0.77,0.74,0.73,0.69,0.67,0.66,0.65,0.63,0.62,0.62,0.6,0.57,0.54,0.52,0.52,0.5,0.47,0.34,0.26,0,0,0,113,150,55,128,83,97,208,28,40,143,17,33,1064,18,3,2,,2,1,1,1,1,,3,,1,1,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"742130411553604,,191026444094537,""Restaurant Vintage"",,20,""11/30/2025 12:17"",,,Lifetime,3197,1835,0,24780.047,7.466,1791,0,15,13,2,0,20414.536,4365.511,,9.0948145833333,7.1907488552307,0,0,1,1,1,1,1,0.85,0.75,0.75,0.68,0.62,0.55,0.5,0.47,0.47,0.43,0.39,0.37,0.34,0.32,0.32,0.3,0.28,0.25,0.23,0.2,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,0.88,0.79,0.73,0.64,,,,,,,,,,,,,,,,,,,,,0,0,0,324,382,155,127,99,250,162,106,68,99,35,19,1683,36,52,13,1,5,6,3,9,,2,1,4,2,2,1,,,,1,1,,,4,,,2,,2,,,1,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,"
"1196776539003346,,191026444094537,""Restaurant Vintage"",,24,""11/29/2025 10:24"",,,Lifetime,4523,2579,0,37862.4,8.307,2579,0,23,21,2,0,29744.879,8117.521,,10.10899252802,7.9219574014909,0,0,1,1,1,1,0.83,0.73,0.57,0.5,0.45,0.43,0.41,0.39,0.39,0.38,0.37,0.36,0.35,0.34,0.34,0.33,0.32,0.31,0.3,0.29,0.29,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.96,0.95,0.93,0.9,0.87,0.85,0.83,0.81,,,,,,,,,,,,,,,,,0,0,0,432,488,263,217,152,258,268,146,108,165,32,35,2393,39,51,20,6,8,5,11,3,1,4,1,5,3,7,1,,,1,3,,1,,6,,,2,,1,1,,1,1,,,,,,,1,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"3981049952155371,,191026444094537,""Restaurant Vintage"",,14,""11/27/2025 10:29"",,,Lifetime,2222,1100,0,12310.082,5.38,1085,0,11,11,0,0,9217.887,3092.195,,7.2757529411765,4.9485667560322,0,0,1,1,1,1,0.97,0.84,0.68,0.58,0.51,0.46,0.42,0.4,0.37,0.34,0.29,0.25,0.22,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,175,143,149,114,100,82,102,80,63,59,12,15,1041,16,16,2,,3,2,2,2,1,1,1,,1,2,,,,,2,,1,,2,,,,1,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"861825406780647,,191026444094537,""Restaurant Vintage"",,9,""11/26/2025 10:11"",,,Lifetime,1646,843,0,9679.61,5.687,800,0,19,19,0,0,6324.999,3354.611,,6.7497203219316,5.2489618257261,0,0,1,1,1,1,1,0.95,0.85,0.8,0.75,0.7,0.68,0.63,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0.95,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,132,155,66,95,48,81,116,24,27,67,11,17,795,7,16,6,,2,1,,,1,3,2,,1,,,,3,,2,,,,,,,2,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"1483638566041738,,191026444094537,""Restaurant Vintage"",,10,""11/25/2025 10:39"",,,Lifetime,1458,504,0,7679.119,5.085,473,0,13,11,1,1,2966.763,4687.208,25.148,8.039807890223,3.2388242358079,2.2861818181818,0,1,1,1,1,0.97,0.84,0.74,0.7,0.66,0.64,0.62,0.59,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0.98,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,42,59,21,69,39,52,82,18,28,64,8,20,484,3,8,1,,1,,1,,,2,2,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"1161580595629862,,191026444094537,""Restaurant Vintage"",,19,""11/24/2025 11:15"",,,Lifetime,3010,1493,0,25735.647,8.911,1478,0,16,16,0,0,19227.233,6508.414,,9.3377532281205,8.7755513464172,0,0,1,1,1,1,0.89,0.8,0.74,0.7,0.65,0.61,0.58,0.57,0.54,0.52,0.51,0.48,0.46,0.44,0.43,0.41,0.34,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.95,0.92,0.76,,,,,,,,,,,,,,,,,,,,,0,0,0,174,224,96,149,94,194,233,63,60,152,20,25,1439,15,16,6,,1,3,1,,1,1,1,,1,1,1,,,,1,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,"
"1406382154528625,,191026444094537,""Restaurant Vintage"",,9,""11/23/2025 12:31"",,,Lifetime,1312,491,0,6611.546,4.926,469,0,10,10,0,0,3023.901,3587.645,,7.0762228796844,3.6214383233533,0,0,1,1,1,1,1,0.96,0.89,0.84,0.76,0.72,0.69,0.67,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0.98,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,57,57,20,77,38,51,82,13,9,65,8,12,470,5,5,2,,2,,,1,,3,,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"823591000648043,,191026444094537,""Restaurant Vintage"",,27,""11/22/2025 11:28"",,,Lifetime,5229,2349,0,43377.932,8.567,2249,0,37,37,0,0,31613.474,11764.458,,12.344656873033,7.6918428223844,0,0,0.99,0.99,0.99,0.99,0.85,0.73,0.65,0.58,0.54,0.51,0.49,0.46,0.45,0.43,0.4,0.38,0.36,0.35,0.33,0.32,0.31,0.3,0.29,0.28,0.27,0.27,0.27,0.26,0.24,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.95,0.91,0.88,0.84,0.82,0.8,0.77,0.75,0.75,0.73,0.71,0.65,,,,,,,,,,,,,0,0,0,237,326,117,241,156,276,390,67,80,278,77,88,2245,34,22,3,3,2,3,2,2,1,4,5,1,4,2,1,,,,3,,,,5,,,2,,,,,3,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"2347464159039622,,191026444094537,""Restaurant Vintage"",,25,""11/21/2025 11:06"",,,Lifetime,7589,3648,0,70901.612,10.294,3560,0,53,48,4,1,61356.848,9458.141,86.623,11.927037831021,10.091467203682,6.1873571428571,0,1,1,1,1,0.92,0.8,0.74,0.71,0.69,0.67,0.66,0.63,0.6,0.58,0.57,0.56,0.56,0.55,0.53,0.5,0.47,0.47,0.46,0.44,0.43,0.41,0.39,0.37,0.32,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.93,0.89,0.88,0.87,0.84,0.81,0.77,0.73,0.7,0.6,,,,,,,,,,,,,0,0,0,763,822,432,249,203,364,263,199,102,154,50,25,3322,78,97,28,4,9,5,15,7,,12,10,4,11,9,3,,2,5,4,,1,,5,,1,4,1,2,,1,2,1,,,,,,3,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"1485314185883546,,191026444094537,""Restaurant Vintage"",,22,""11/17/2025 11:05"",,,Lifetime,11351,5678,0,97257.309,8.737,5628,0,83,80,2,1,83444.333,13689.612,123.364,11.9559930131,8.3779450803213,4.7447692307692,0,1,1,1,1,0.89,0.8,0.75,0.69,0.64,0.6,0.56,0.54,0.52,0.48,0.45,0.43,0.41,0.39,0.37,0.36,0.34,0.33,0.32,0.31,0.25,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.92,0.88,0.85,0.83,0.8,0.66,,,,,,,,,,,,,,,,,0,0,0,997,1059,570,622,395,444,614,281,231,324,43,59,5258,101,129,41,3,13,14,22,9,,14,10,5,2,18,1,1,3,2,3,1,,,7,,1,3,1,1,,1,3,,,,,,1,2,,1,,,1,,,,,,,,,,1,,,,,,,2,1,,,,,,,1,,,1,,,,,,,,,,,,,,,"
"816980017802254,,191026444094537,""Restaurant Vintage"",,15,""11/16/2025 11:21"",,,Lifetime,1935,1455,0,16944.859,7.063,1416,0,39,34,0,5,9641.616,5437.79,1865.453,8.4306821705426,6.5322601626016,6.7102625899281,0,1,1,1,1,0.88,0.82,0.7,0.61,0.55,0.49,0.46,0.42,0.39,0.36,0.3,0.2,0.16,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,197,271,108,157,98,176,197,46,37,99,28,35,1329,43,36,13,2,3,3,1,,,4,1,,2,5,,,1,2,,,1,,,,1,,1,1,,1,2,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"1254965830010366,,191026444094537,""Restaurant Vintage"",,14,""11/09/2025 10:14"",,,Lifetime,1923,1333,0,15652.277,7.752,1267,0,26,25,1,0,10490.722,5161.555,,8.0649296875,7.6074851341552,0,0,1,1,1,1,0.94,0.83,0.7,0.66,0.62,0.55,0.51,0.47,0.44,0.42,0.4,0.32,0.22,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.89,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,226,219,170,125,68,105,154,93,42,85,18,24,1266,11,27,6,1,2,1,1,1,,6,1,,1,3,,,1,,,,,,,,1,,,,,,1,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"688787324289368,,191026444094537,""Restaurant Vintage"",,8,""11/08/2025 10:05"",,,Lifetime,1472,775,0,10216.283,5.936,702,0,42,38,2,2,4821.659,4881.001,513.623,6.8361358543417,5.3573988888889,4.800214953271,0,1,1,1,1,0.82,0.71,0.65,0.61,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,0.95,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,89,122,34,99,54,97,126,23,22,57,22,27,708,20,20,8,1,2,1,2,1,,1,1,1,,2,,,,,1,,,,1,,1,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,"
"1718983972109679,,191026444094537,""Restaurant Vintage"",,19,""11/07/2025 10:18"",,,Lifetime,4645,3082,0,44588.598,8.446,2921,0,38,37,0,1,35789.56,7233.444,1565.594,9.2736461538462,8.4970465337132,5.455031358885,0,1,1,1,1,0.9,0.83,0.76,0.72,0.68,0.64,0.61,0.59,0.57,0.55,0.53,0.45,0.4,0.38,0.34,0.27,0.19,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,0.85,0.69,0.48,,,,,,,,,,,,,,,,,,,,,0,0,0,631,710,278,222,147,349,246,127,95,158,67,34,2938,37,44,9,2,6,2,11,1,,3,2,1,2,8,2,,1,2,2,,,,3,1,1,,,,,,1,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"825841343521323,,191026444094537,""Restaurant Vintage"",,7,""11/06/2025 10:37"",,,Lifetime,1314,715,0,6758.557,4.862,682,0,13,13,0,0,3178.006,3580.551,,5.8125827922078,4.1059509043928,0,0,1,1,1,1,0.99,0.85,0.67,0.52,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,0.97,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,80,138,30,85,41,76,125,9,12,83,9,24,658,14,19,5,,1,1,2,2,,2,1,2,,1,,,1,,,,,,2,,1,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"2177975859586420,,191026444094537,""Restaurant Vintage"",,13,""11/05/2025 10:24"",,,Lifetime,6306,4649,0,50305.85,7.685,4541,0,62,58,2,2,41879.769,6883.953,1542.128,8.5303011152416,7.5467374774775,8.1594074074074,0,1,1,1,1,1,1,1,1,1,1,0.97,0.97,0.97,0.87,0.87,0.77,0.77,0.71,0.71,0.71,0.64,0.64,0.62,0.62,0.62,0.53,0.53,0.43,0.43,0.39,0.39,0.39,0.35,0.35,0.31,0.31,0.31,0.28,0.28,0.21,0.21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.89,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1042,907,546,369,274,408,395,217,130,220,64,36,4120,127,176,58,9,7,6,14,18,,13,7,4,9,14,4,3,7,1,10,1,1,,8,,2,3,2,4,1,1,2,3,,,,,1,3,1,,,,,,,,,,,,,,3,,,,,,,1,,,,,,,,1,,,,,,,1,1,1,1,,,,,,,,"
"1054889019982632,,191026444094537,""Restaurant Vintage"",,15,""11/04/2025 09:42"",,,Lifetime,4227,2478,0,38073.375,8.718,2379,0,41,41,0,0,30345.562,7727.813,,10.485499321574,8.359658953168,0,0,1,1,1,1,0.91,0.88,0.83,0.77,0.73,0.7,0.68,0.66,0.65,0.61,0.58,0.46,0.34,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,506,465,285,209,128,274,219,135,62,131,21,25,2205,32,112,23,7,11,7,17,3,1,8,3,8,4,4,3,1,,,4,,,,6,1,,,1,4,1,,1,,,,,,,4,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,1"
"1129563442595790,,191026444094537,""Restaurant Vintage"",,10,""11/03/2025 10:10"",,,Lifetime,1316,1078,0,10053.338,5.258,1026,0,25,21,0,4,5418.98,3059.999,1574.359,5.7735830188679,5.2560426770126,4.4853532763533,0,1,1,1,1,0.99,0.94,0.88,0.84,0.67,0.52,0.43,0.35,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0.93,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,190,187,100,105,62,127,103,53,33,66,26,19,1021,23,11,8,1,,2,1,3,,2,3,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"701185296370670,,191026444094537,""Restaurant Vintage"",,15,""11/02/2025 10:03"",,,Lifetime,1514,1606,0,21020.017,8.131,1510,0,39,35,0,4,8643.804,7627.155,4749.058,9.6302462121212,7.7176821428571,7.0565497771174,0,1,1,1,1,0.96,0.93,0.88,0.74,0.61,0.49,0.4,0.35,0.31,0.28,0.25,0.24,0.22,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,143,223,99,189,126,236,198,35,58,180,63,43,1508,33,23,5,1,2,1,3,,,3,6,,5,2,1,,,1,3,,,,2,1,,1,,,,,1,,,,,,,,1,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
